Transaction Date,Post Date,Description,Category,Type,Amount,Memo
10/08/2024,10/09/2024,Rocky Top Waffles,Food & Drink,Sale,-24.20,
10/08/2024,10/09/2024,THE ULTIMATE HUMAN,Health & Wellness,Sale,-47.00,
10/07/2024,10/09/2024,FOOD LION #1362,Groceries,Sale,-129.00,
10/07/2024,10/09/2024,LOWES #00638*,Home,Sale,-119.00,
10/07/2024,10/08/2024,WALGREENS #15906,Health & Wellness,Sale,-4.38,
10/07/2024,10/08/2024,AMAZON MKTPL*819FO4633,Shopping,Sale,-31.27,
10/07/2024,10/08/2024,BP#1202000PLANTATION MAR,Gas,Sale,-79.04,
10/07/2024,10/08/2024,KROGER #628,Groceries,Sale,-34.03,
10/07/2024,10/08/2024,WALGREENS #15906,Health & Wellness,Sale,-9.84,
10/07/2024,10/08/2024,SONIC DRIVE IN #3771,Food & Drink,Sale,-14.05,
10/07/2024,10/08/2024,TEXAS ROADHOUSE #2033,Food & Drink,Sale,-137.27,
10/07/2024,10/07/2024,PURCHASE INTEREST CHARGE,Fees & Adjustments,Fee,-557.19,
10/06/2024,10/07/2024,Rocky Top Waffles,Food & Drink,Sale,-38.50,
10/05/2024,10/06/2024,BIG LOTS STORES - #0294,Shopping,Sale,-1390.47,
10/05/2024,10/06/2024,FOOD LION #1362,Groceries,Sale,-7.46,
10/05/2024,10/06/2024,FAMILY BOWL STRIKE &amp; SPAR,Food & Drink,Sale,-58.50,
10/04/2024,10/06/2024,FOOD LION #1362,Groceries,Sale,-14.00,
10/05/2024,10/06/2024,SQ *SOUTHERN TWIST NUTRIT,Food & Drink,Sale,-45.42,
10/05/2024,10/06/2024,EL JIMADOR MEXICAN GRILL,Food & Drink,Sale,-57.82,
10/04/2024,10/06/2024,SQ *SOUTHERN TWIST NUTRIT,Food & Drink,Sale,-20.70,
10/04/2024,10/06/2024,GREAT AMERICAN COOKIES,Food & Drink,Sale,-46.04,
10/05/2024,10/06/2024,WAL-MART #672,Groceries,Sale,-162.36,
10/02/2024,10/04/2024,BURGER KING #24504,Food & Drink,Sale,-19.51,
10/03/2024,10/04/2024,BRUSTER'S #366,Food & Drink,Sale,-19.06,
10/03/2024,10/04/2024,WAL-MART #672,Groceries,Sale,-52.39,
10/03/2024,10/04/2024,OSAKA JAPANESE GRILL,Food & Drink,Sale,-52.70,
10/03/2024,10/04/2024,WCI*WASTE CONN OF TN,Bills & Utilities,Sale,-73.28,
10/01/2024,10/03/2024,CRACKER BARREL #6 HARRIMA,Food & Drink,Sale,-16.41,
10/02/2024,10/03/2024,PINK SPOON LLC,Food & Drink,Sale,-11.99,
10/01/2024,10/03/2024,WENDYS #3865,Food & Drink,Sale,-15.64,
10/02/2024,10/03/2024,KROGER FUEL #9628,Gas,Sale,-25.03,
10/01/2024,10/02/2024,Cracker Barrel,Food & Drink,Sale,-81.86,
09/30/2024,10/01/2024,KROGER #628,Groceries,Sale,-35.94,
09/30/2024,10/01/2024,PAPA JOHN'S #0347,Food & Drink,Sale,-29.83,
09/29/2024,09/30/2024,SP ALOHA,Groceries,Sale,-65.98,
09/29/2024,09/30/2024,SP EARTH BANDS,Shopping,Sale,-47.85,
09/27/2024,09/29/2024,ARTFUL AGENDA,Shopping,Sale,-43.69,
09/28/2024,09/29/2024,CORNER 16 #118,Food & Drink,Sale,-17.24,
09/28/2024,09/29/2024,BP#1202000PLANTATION MAR,Gas,Sale,-85.80,
09/28/2024,09/29/2024,BP#1202000PLANTATION MAR,Gas,Sale,-13.58,
09/28/2024,09/29/2024,BP#1202000PLANTATION MAR,Gas,Sale,-5.03,
09/25/2024,09/27/2024,CALHOUN'S #108,Food & Drink,Sale,-121.66,
09/25/2024,09/26/2024,KROGER #628,Groceries,Sale,-36.09,
09/25/2024,09/26/2024,WEIGELS #85 Q88,Gas,Sale,-23.19,
09/24/2024,09/26/2024,ZAXBY'S #15002,Food & Drink,Sale,-11.28,
09/24/2024,09/26/2024,BUC-EE'S #45,Gas,Sale,-30.70,
09/25/2024,09/26/2024,BRENZ PIZZA COMPANY - ECO,Food & Drink,Sale,-25.11,
09/24/2024,09/26/2024,BUC-EE'S #45,Groceries,Sale,-15.25,
09/21/2024,09/24/2024,ISTORAGE 8333,Home,Sale,-280.00,
09/23/2024,09/24/2024,FOOD LION #1362,Groceries,Sale,-116.00,
09/23/2024,09/24/2024,TRAININNG LLC,Professional Services,Sale,-299.00,
09/22/2024,09/23/2024,BP#1202000PLANTATION MAR,Gas,Sale,-9.65,
09/22/2024,09/23/2024,KROGER #628,Groceries,Sale,-50.52,
09/21/2024,09/23/2024,HAMPTON INNS,Travel,Sale,-4.95,
09/20/2024,09/22/2024,HARDEES 1501879,Food & Drink,Sale,-12.60,
09/21/2024,09/22/2024,PP*DOWNTOWN NUTRITION  IN,Shopping,Sale,-18.00,
09/20/2024,09/22/2024,Subway 6466,Food & Drink,Sale,-25.68,
09/21/2024,09/22/2024,GUTHRIES CHICKEN - CULLMA,Food & Drink,Sale,-26.33,
09/20/2024,09/22/2024,PP*DOWNTOWN NUTRITION  IN,Shopping,Sale,-24.50,
09/21/2024,09/22/2024,EXXON 1006 LE 2ND AVE,Gas,Sale,-60.03,
09/20/2024,09/22/2024,MOES SW GR 3767,Food & Drink,Sale,-27.32,
09/20/2024,09/22/2024,CRACKER BARREL #471 FORT,Food & Drink,Sale,-146.12,
09/19/2024,09/20/2024,MCDONALD'S F21687,Food & Drink,Sale,-10.84,
09/20/2024,09/20/2024,Store,Food & Drink,Sale,-7.45,
09/18/2024,09/20/2024,CHICK-FIL-A #02847,Food & Drink,Sale,-17.18,
09/19/2024,09/20/2024,FOOD LION #1467,Groceries,Sale,-41.00,
09/18/2024,09/19/2024,AMAZON MKTPL*LE4CK8YO3,Shopping,Sale,-9.87,
09/17/2024,09/19/2024,WT* END OF SUMMER WOME,Personal,Return,800.00,
09/17/2024,09/19/2024,WT* END OF SUMMER WOME,Personal,Return,248.50,
09/17/2024,09/18/2024,MCDONALD'S F4167,Food & Drink,Sale,-14.75,
09/17/2024,09/18/2024,TST*BURGER STATION 120,Food & Drink,Sale,-83.11,
09/17/2024,09/18/2024,OPENAI *CHATGPT SUBSCR,Shopping,Sale,-21.95,
09/17/2024,09/17/2024,Payment Thank You-Mobile,,Payment,7000.00,
09/16/2024,09/17/2024,KROGER #690,Groceries,Sale,-28.57,
09/16/2024,09/17/2024,PetSmart,Shopping,Sale,-75.06,
09/16/2024,09/17/2024,Amazon.com*CJ5WF5EE3,Shopping,Sale,-14.15,
09/16/2024,09/17/2024,KROGER FUEL #9690,Gas,Sale,-30.65,
09/15/2024,09/16/2024,9611 Great Clips at Crabt,Personal,Sale,-24.00,
09/15/2024,09/16/2024,AMAZON MKTPL*867CP5HQ3,Shopping,Sale,-96.56,
09/15/2024,09/16/2024,AMAZON MKTPL*0R3WS0WR3,Shopping,Sale,-18.65,
09/15/2024,09/16/2024,CANCUN MEXICAN RESTAURANT,Food & Drink,Sale,-63.71,
09/15/2024,09/16/2024,ANCIENT NUTRITION,Groceries,Sale,-49.40,
09/15/2024,09/16/2024,AMAZON MKTPL*GM8AD2N13,Shopping,Sale,-65.84,
09/15/2024,09/16/2024,BP#1202000PLANTATION MAR,Gas,Sale,-31.91,
09/13/2024,09/15/2024,WAL-MART #672,Groceries,Sale,-31.52,
09/12/2024,09/15/2024,CHICK-FIL-A #02847,Food & Drink,Sale,-24.33,
09/12/2024,09/15/2024,HILTON ADVPURCH8002367113,Travel,Sale,-136.04,
09/15/2024,09/15/2024,Prime Video Channels,Shopping,Sale,-13.13,
09/13/2024,09/15/2024,BRENZ PIZZA COMPANY - ECO,Food & Drink,Sale,-24.75,
09/14/2024,09/15/2024,FOOD LION #1362,Groceries,Sale,-21.06,
09/14/2024,09/15/2024,FOOD LION #1362,Groceries,Sale,-148.92,
09/13/2024,09/15/2024,FOOD LION #1362,Groceries,Sale,-99.62,
09/13/2024,09/15/2024,BP#1202000PLANTATION MAR,Gas,Sale,-93.61,
09/11/2024,09/13/2024,SHELL OIL 57546225202,Gas,Sale,-46.73,
09/12/2024,09/13/2024,PANDA EXPRESS 2908,Food & Drink,Sale,-29.96,
09/11/2024,09/13/2024,SHELL OIL 57546225202,Gas,Sale,-2.04,
09/12/2024,09/13/2024,TST*LOS PRIMOS,Food & Drink,Sale,-83.26,
09/13/2024,09/13/2024,Pet Supplies Plus 4026,Shopping,Sale,-32.90,
09/13/2024,09/13/2024,LEARNDOBECOME.COM,Professional Services,Sale,-25.00,
09/11/2024,09/12/2024,MCDONALD'S F4167,Food & Drink,Sale,-10.83,
09/11/2024,09/12/2024,DOLLAR-GENERAL #9691,Shopping,Sale,-14.18,
09/12/2024,09/12/2024,Kindertrends,Shopping,Sale,-53.80,
09/10/2024,09/12/2024,GOODSTOP #4221,Gas,Sale,-36.00,
09/10/2024,09/11/2024,BODYHEALTH.COM LL,Groceries,Sale,-41.93,
09/10/2024,09/11/2024,MCDONALD'S F27126,Food & Drink,Sale,-14.67,
09/09/2024,09/10/2024,FOOD LION #1362,Groceries,Sale,-78.82,
09/09/2024,09/10/2024,AMAZON MKTPL*ZT36O5IJ1,Shopping,Sale,-32.91,
09/07/2024,09/09/2024,CHEDDAR'S ZK 0202143,Food & Drink,Sale,-53.27,
09/08/2024,09/09/2024,THE ULTIMATE HUMAN,Health & Wellness,Sale,-47.00,
09/07/2024,09/09/2024,CADES COVE JEEP OUTPOST,Shopping,Sale,-126.14,
09/07/2024,09/09/2024,CADES COVE JEEP OUTPOST,Shopping,Sale,-54.86,
09/08/2024,09/09/2024,KROGER #683,Groceries,Sale,-33.59,
09/08/2024,09/09/2024,KROGER FUEL #9683,Gas,Sale,-30.00,
09/07/2024,09/08/2024,MCDONALD'S F21687,Food & Drink,Sale,-12.05,
09/06/2024,09/08/2024,FIELDHOUSE SOCIAL,Food & Drink,Sale,-56.98,
09/06/2024,09/08/2024,FOOD LION #1362,Groceries,Sale,-17.84,
09/07/2024,09/08/2024,FOOD LION #1467,Groceries,Sale,-21.59,
09/07/2024,09/08/2024,Amazon.com*Z88V55C92,Shopping,Sale,-142.66,
09/06/2024,09/06/2024,PURCHASE INTEREST CHARGE,Fees & Adjustments,Fee,-610.61,
09/05/2024,09/06/2024,HERITAGE NUTRITION,Shopping,Sale,-30.11,
09/05/2024,09/06/2024,Rocky Top Waffles,Food & Drink,Sale,-34.75,
09/05/2024,09/06/2024,FOOD LION #1362,Groceries,Sale,-62.96,
09/03/2024,09/05/2024,SHELL OIL 57546172008,Gas,Sale,-32.00,
09/04/2024,09/05/2024,TST*SILVIAS MEXICAN REST,Food & Drink,Sale,-78.00,
09/03/2024,09/05/2024,CHICK-FIL-A #02847,Food & Drink,Sale,-24.45,
09/03/2024,09/04/2024,FOOD LION #1467,Groceries,Sale,-65.83,
09/03/2024,09/04/2024,KROGER #628,Groceries,Sale,-38.09,
09/01/2024,09/03/2024,PY *ANOTHER BROKEN EGG CA,Food & Drink,Sale,-48.34,
09/01/2024,09/03/2024,MCALISTER'S 1225,Food & Drink,Sale,-26.40,
09/02/2024,09/03/2024,SHOE CARNIVAL #0356,Shopping,Sale,-159.12,
09/02/2024,09/03/2024,WT* END OF SUMMER WOME,Personal,Sale,-248.50,
09/01/2024,09/02/2024,KROGER #628,Groceries,Sale,-16.95,
08/30/2024,09/02/2024,CACTUS CANTINA #7,Food & Drink,Sale,-72.90,
09/01/2024,09/02/2024,LOVE'S #0718 INSIDE,Gas,Sale,-7.47,
08/31/2024,09/02/2024,BURGER KING #4914,Food & Drink,Sale,-11.81,
09/01/2024,09/02/2024,LOVE'S #0364 OUTSIDE,Gas,Sale,-91.49,
08/31/2024,09/02/2024,GOLDEN CORRAL - #668,Food & Drink,Sale,-34.38,
08/30/2024,09/01/2024,WAL-MART #3484,Groceries,Sale,-66.77,
08/30/2024,09/01/2024,SQ *ISLANDER FOODSHACK,Food & Drink,Sale,-17.25,
08/30/2024,09/01/2024,WAL-MART #3484,Groceries,Sale,-25.67,
08/29/2024,09/01/2024,FLORA - BAMA YACHT CLU,Food & Drink,Sale,-93.65,
08/29/2024,09/01/2024,CALERA KRYSTALS,Food & Drink,Sale,-15.06,
08/30/2024,09/01/2024,MCDONALD'S F33365,Food & Drink,Sale,-15.85,
08/31/2024,09/01/2024,CVS/PHARMACY #05175,Health & Wellness,Sale,-12.99,
08/29/2024,09/01/2024,BURGER KING #27515,Food & Drink,Sale,-13.13,
08/29/2024,08/30/2024,CIRCLE K # 21571,Gas,Sale,-85.55,
08/28/2024,08/30/2024,FIVE GUYS TN 0279 ECOMM,Food & Drink,Sale,-12.49,
08/29/2024,08/30/2024,VIOC 040102,Automotive,Sale,-103.13,
08/29/2024,08/30/2024,FLORA BAMA YACHT CLUB,Food & Drink,Sale,-61.06,
08/27/2024,08/29/2024,SHELL OIL 57546379504,Gas,Sale,-94.43,
08/27/2024,08/29/2024,BURGER KING #28852,Food & Drink,Sale,-21.50,
08/28/2024,08/29/2024,GROWTHDAY APP,Shopping,Sale,-32.84,
08/28/2024,08/29/2024,BP#1202000PLANTATION MAR,Gas,Sale,-5.03,
08/27/2024,08/28/2024,CHICK-FIL-A APP,Food & Drink,Sale,-25.00,
08/27/2024,08/28/2024,Rocky Top Waffles,Food & Drink,Sale,-29.00,
08/27/2024,08/28/2024,ALOHA,Groceries,Sale,-55.98,
08/26/2024,08/27/2024,HERITAGE NUTRITION,Shopping,Sale,-10.56,
08/26/2024,08/27/2024,SQ *DOSBROS OAK RIDGE,Food & Drink,Sale,-12.40,
08/26/2024,08/27/2024,WAL-MART #676,Groceries,Sale,-21.97,
08/26/2024,08/27/2024,HIBACHI FACTORY CA,Food & Drink,Sale,-27.13,
08/26/2024,08/27/2024,WALMART.COM,Shopping,Sale,-200.89,
08/24/2024,08/26/2024,ZAXBY'S #45801,Food & Drink,Sale,-59.28,
08/25/2024,08/26/2024,KROGER #628,Groceries,Sale,-21.44,
08/23/2024,08/25/2024,MCDONALD'S F21687,Food & Drink,Sale,-13.44,
08/24/2024,08/25/2024,TST*MADDOG CREAMERY- PF,Food & Drink,Sale,-22.23,
08/23/2024,08/25/2024,EL CANTARITO 2,Food & Drink,Sale,-61.18,
08/21/2024,08/25/2024,ISTORAGE 8333,Home,Sale,-280.00,
08/23/2024,08/25/2024,HERITAGE NUTRITION,Shopping,Sale,-26.57,
08/24/2024,08/25/2024,BP#1202000PLANTATION MAR,Gas,Sale,-37.26,
08/24/2024,08/25/2024,DOWN TO GROUND,Shopping,Sale,-150.07,
08/24/2024,08/25/2024,BP#1202000PLANTATION MAR,Gas,Sale,-8.54,
08/22/2024,08/25/2024,BURGER KING #29678,Food & Drink,Sale,-38.38,
08/22/2024,08/23/2024,PetSmart,Shopping,Sale,-75.06,
08/22/2024,08/23/2024,Subway 46622,Food & Drink,Sale,-27.88,
08/22/2024,08/23/2024,FOOD LION #1467,Groceries,Sale,-50.56,
08/21/2024,08/22/2024,WEIGELS #85 Q88,Gas,Sale,-35.00,
08/20/2024,08/22/2024,CHICK-FIL-A #02847,Food & Drink,Sale,-24.24,
08/22/2024,08/22/2024,JORDYNS SUMMER SH,Shopping,Sale,-24.15,
08/20/2024,08/22/2024,The Abbey at the Heartlan,Food & Drink,Sale,-54.16,
08/21/2024,08/22/2024,HERITAGE NUTRITION,Shopping,Sale,-10.59,
08/20/2024,08/21/2024,SQ *BLESSING CREEK FARMS,Professional Services,Sale,-8.00,
08/20/2024,08/21/2024,VolunteerStorageMary2,Home,Sale,-130.00,
08/20/2024,08/21/2024,SQ *BLESSING CREEK FARMS,Professional Services,Sale,-8.00,
08/20/2024,08/21/2024,SQ *BLESSING CREEK FARMS,Professional Services,Sale,-5.00,
08/20/2024,08/21/2024,WAL-MART #676,Groceries,Sale,-110.00,
08/20/2024,08/20/2024,GETORGANIZEDHQ.COM,Shopping,Sale,-29.00,
08/19/2024,08/20/2024,KROGER #862,Groceries,Sale,-111.94,
08/20/2024,08/20/2024,EARTHBREEZE.COM,Personal,Sale,-12.84,
08/19/2024,08/20/2024,TST* MONDAY NIGHT BREWERY,Food & Drink,Sale,-34.41,
08/19/2024,08/20/2024,HERITAGE NUTRITION,Shopping,Sale,-39.84,
08/18/2024,08/20/2024,ZUKKU SUSHI KNOXVILLE,Food & Drink,Sale,-32.23,
08/18/2024,08/20/2024,AVA,Food & Drink,Sale,-17.30,
08/18/2024,08/19/2024,EL JIMADOR MEXICAN GRILL,Food & Drink,Sale,-58.82,
08/16/2024,08/18/2024,SHELL OIL 57546172800,Gas,Sale,-38.01,
08/17/2024,08/18/2024,FOOD LION #1362,Groceries,Sale,-78.08,
08/16/2024,08/18/2024,CHICK-FIL-A #02847,Food & Drink,Sale,-51.60,
08/16/2024,08/18/2024,OLIVE GARDEN 0021844,Food & Drink,Sale,-54.29,
08/16/2024,08/18/2024,Rocky Top Waffles,Food & Drink,Sale,-31.25,
08/17/2024,08/18/2024,OPENAI *CHATGPT SUBSCR,Shopping,Sale,-21.95,
08/17/2024,08/18/2024,AMAZON MKTPL*RU9IO70K0,Shopping,Sale,-65.82,
08/17/2024,08/18/2024,BRUSTER'S #366,Food & Drink,Sale,-30.37,
08/15/2024,08/16/2024,LJFARINA PROPERTIES INC,Professional Services,Sale,-824.92,
08/15/2024,08/16/2024,Vrbo Fee,Travel,Sale,-105.00,
08/15/2024,08/15/2024,Payment Thank You-Mobile,,Payment,10000.00,
08/14/2024,08/15/2024,CSA-GGA-DAMAGE INSURAN,Bills & Utilities,Sale,-72.06,
08/14/2024,08/15/2024,BOJANGLES 1193,Food & Drink,Sale,-21.59,
08/14/2024,08/15/2024,BP#1202000PLANTATION MAR,Gas,Sale,-10.05,
08/15/2024,08/15/2024,Prime Video Channels,Shopping,Sale,-13.13,
08/13/2024,08/14/2024,KROGER #628,Groceries,Sale,-42.71,
08/13/2024,08/14/2024,PY *Urbanex Pest Control,Home,Sale,-150.12,
08/13/2024,08/14/2024,FOOD LION #1362,Groceries,Sale,-75.88,
08/13/2024,08/14/2024,TST*SILVIAS MEXICAN REST,Food & Drink,Sale,-25.82,
08/13/2024,08/14/2024,CL *Chase Travel,Travel,Sale,-1399.65,
08/11/2024,08/13/2024,SHELL OIL 57545866600,Gas,Sale,-53.32,
08/12/2024,08/13/2024,BODYHEALTH.COM LL,Groceries,Sale,-41.93,
08/11/2024,08/12/2024,FOOD LION #1362,Groceries,Sale,-126.18,
08/10/2024,08/12/2024,10XHEALTHSYSTEM,Health & Wellness,Sale,-97.84,
08/11/2024,08/12/2024,BP#1202000PLANTATION MAR,Gas,Sale,-44.00,
08/10/2024,08/12/2024,TOP GOLF KNOXVILLE 92-2,Entertainment,Sale,-567.42,
08/10/2024,08/12/2024,TOP GOLF KNOXVILLE 92-2,Entertainment,Sale,-21.71,
08/09/2024,08/11/2024,BP#1202000PLANTATION MAR,Gas,Sale,-6.90,
08/08/2024,08/11/2024,GREAT AMERICAN COOKIES,Food & Drink,Sale,-46.04,
08/10/2024,08/11/2024,MACHONEGOLFBALLS,Shopping,Sale,-35.98,
08/09/2024,08/11/2024,PAPA JOHN'S #0347,Food & Drink,Sale,-47.18,
08/08/2024,08/11/2024,CHICK-FIL-A #02847,Food & Drink,Sale,-20.58,
08/08/2024,08/09/2024,FOOD LION #1362,Groceries,Sale,-169.82,
08/08/2024,08/09/2024,OSAKA JAPANESE GRILL,Food & Drink,Sale,-50.81,
08/08/2024,08/09/2024,THE ULTIMATE HUMAN,Health & Wellness,Sale,-47.00,
08/08/2024,08/09/2024,SQ *DARLIN DOGGIE DO'S,Professional Services,Sale,-228.00,
08/08/2024,08/09/2024,Dicks Sporting Goods,Shopping,Sale,-99.00,
08/06/2024,08/08/2024,PGA TOUR SUPERSTORE 1247,Shopping,Sale,-100.00,
08/07/2024,08/08/2024,WALMART.COM,Shopping,Sale,-14.83,
08/06/2024,08/08/2024,ZAXBY'S #15001,Food & Drink,Sale,-27.40,
08/07/2024,08/08/2024,WALMART.COM,Shopping,Sale,-10.52,
08/07/2024,08/08/2024,WAL-MART #672,Groceries,Sale,-32.60,
08/07/2024,08/08/2024,WALMART.COM,Shopping,Sale,-2.42,
08/07/2024,08/08/2024,WALMART.COM,Shopping,Sale,-243.71,
08/07/2024,08/08/2024,TST*THE WALNUT KITCHEN,Food & Drink,Sale,-248.10,
08/07/2024,08/07/2024,PURCHASE INTEREST CHARGE,Fees & Adjustments,Fee,-536.92,
08/06/2024,08/07/2024,SWEET FROG 300389,Food & Drink,Sale,-17.31,
08/06/2024,08/07/2024,WASHINGTON-CLEANERS,Personal,Sale,-15.73,
08/06/2024,08/07/2024,TOP GOLF BAY RESERVATION,Entertainment,Sale,-80.30,
08/06/2024,08/07/2024,WEIGELS #85 Q88,Gas,Sale,-35.00,
08/05/2024,08/07/2024,HOBBY LOBBY #282,Shopping,Sale,-37.75,
08/05/2024,08/06/2024,BP#1202000PLANTATION MAR,Gas,Sale,-13.99,
08/05/2024,08/06/2024,PANDA EXPRESS 2908,Food & Drink,Sale,-28.32,
08/04/2024,08/05/2024,OUTDOORSTRIBE.COM,Shopping,Sale,-44.98,
08/04/2024,08/05/2024,Amazon.com*RF82L1HX2,Shopping,Sale,-148.15,
08/04/2024,08/05/2024,FOOD LION #1362,Groceries,Sale,-41.54,
08/05/2024,08/05/2024,Amazon.com*RF3LU26Q2,Shopping,Sale,-75.05,
08/03/2024,08/05/2024,FOOD LION #1362,Groceries,Sale,-66.70,
08/03/2024,08/04/2024,BP#1202000PLANTATION MAR,Gas,Sale,-94.50,
08/03/2024,08/04/2024,TEXAS ROADHOUSE #2033,Food & Drink,Sale,-159.61,
08/02/2024,08/04/2024,CHICK-FIL-A #02847,Food & Drink,Sale,-21.56,
08/03/2024,08/04/2024,WALMART.COM,Shopping,Sale,-139.28,
08/02/2024,08/04/2024,ESAS BEAUTY,Shopping,Sale,-85.50,
08/04/2024,08/04/2024,IL MAKIAGE MAKEUP&amp;SKIN,Shopping,Sale,-39.51,
08/03/2024,08/04/2024,Dicks Sporting Goods,Shopping,Sale,-163.86,
08/01/2024,08/04/2024,CALHOUN'S #105,Food & Drink,Sale,-228.05,
08/03/2024,08/04/2024,SQ *KNOX AXE HOUSE  LLC.,Entertainment,Sale,-134.69,
08/02/2024,08/04/2024,KROGER #628,Groceries,Sale,-10.65,
08/01/2024,08/02/2024,WWW.MEGANSUMRELL.COM,Personal,Sale,-37.00,
07/30/2024,08/01/2024,CHICK-FIL-A #02847,Food & Drink,Sale,-20.58,
07/31/2024,08/01/2024,TST* BALTER BEERWORKS,Food & Drink,Sale,-171.62,
07/31/2024,08/01/2024,AMAZON MKTPL*RV8CV9KN0,Shopping,Sale,-24.13,
07/31/2024,08/01/2024,WT* END OF SUMMER WOME,Personal,Sale,-800.00,
07/31/2024,08/01/2024,TST*SILVIAS MEXICAN REST,Food & Drink,Sale,-53.85,
07/30/2024,07/31/2024,MARBLE CITY KITCHEN,Food & Drink,Sale,-218.37,
07/30/2024,07/31/2024,EXXON ROCKY TOP MARKET,Gas,Sale,-36.00,
07/29/2024,07/31/2024,BLUE MOOSE - ALCOA,Food & Drink,Sale,-65.01,
07/29/2024,07/30/2024,KROGER #628,Groceries,Sale,-64.03,
07/29/2024,07/30/2024,V SHRED LLC,Groceries,Sale,-47.00,
07/30/2024,07/30/2024,E2 SPORTS* ROANE STATE,Shopping,Sale,-92.13,
07/28/2024,07/29/2024,FOOD LION #1362,Groceries,Sale,-198.46,
07/25/2024,07/28/2024,CHICK-FIL-A #02847,Food & Drink,Sale,-24.94,
07/27/2024,07/28/2024,TST* THE MUDPUPPY,Food & Drink,Sale,-130.91,
07/26/2024,07/28/2024,AMC 4464 FT HILLS 12,Entertainment,Sale,-108.53,
07/27/2024,07/28/2024,EXXON EZ STOP #22,Gas,Sale,-102.13,
07/27/2024,07/28/2024,EXXON EZ STOP #22,Gas,Sale,-6.39,
07/26/2024,07/28/2024,TIKTOK SHOP,Shopping,Sale,-34.17,
07/25/2024,07/26/2024,PetSmart,Shopping,Sale,-75.05,
07/25/2024,07/26/2024,FOOD LION #1467,Groceries,Sale,-50.76,
07/25/2024,07/26/2024,WASABI JAPANESE STEAKHOU,Food & Drink,Sale,-236.16,
07/23/2024,07/25/2024,CHICK-FIL-A #02847,Food & Drink,Sale,-20.58,
07/23/2024,07/25/2024,ISTORAGE 8333,Home,Sale,-280.00,
07/23/2024,07/24/2024,SQ *TENNESSEE SMOKIES,Entertainment,Sale,-5.00,
07/23/2024,07/24/2024,TENNESSEE SMOKIES,Entertainment,Sale,-9.00,
07/24/2024,07/24/2024,ALOHA,Groceries,Sale,-24.99,
07/23/2024,07/24/2024,AMAZON MKTPL*RJ1Y75D40,Shopping,Sale,-90.82,
07/23/2024,07/24/2024,AMAZON MKTPL*RJ37M27M0,Shopping,Sale,-7.67,
07/23/2024,07/24/2024,TENNESSEE SMOKIES,Entertainment,Sale,-12.59,
07/22/2024,07/23/2024,GULF OIL 92062859,Gas,Sale,-19.54,
07/22/2024,07/23/2024,WAL-MART #676,Groceries,Sale,-25.68,
07/21/2024,07/23/2024,BURGER KING #5741,Food & Drink,Sale,-12.27,
07/22/2024,07/23/2024,KROGER #628,Groceries,Sale,-76.42,
07/22/2024,07/23/2024,Amazon.com*RJ1P47HA0,Shopping,Sale,-29.18,
07/21/2024,07/23/2024,HARDEES 1501879,Food & Drink,Sale,-13.48,
07/21/2024,07/23/2024,PGA TOUR SUPERSTORE 1247,Shopping,Sale,-152.92,
07/22/2024,07/23/2024,AMZN Mktp US*RJ9T275O0,Shopping,Sale,-27.42,
07/21/2024,07/22/2024,FOOD LION #1362,Groceries,Sale,-134.00,
07/21/2024,07/22/2024,Dicks Sporting Goods,Shopping,Sale,-601.93,
07/21/2024,07/22/2024,AMAZON MKTPL*RJ3HU14I1,Shopping,Sale,-10.96,
07/21/2024,07/22/2024,WALMART.COM,Shopping,Sale,-122.24,
07/19/2024,07/21/2024,HOBBY LOBBY #282,Shopping,Sale,-25.44,
07/20/2024,07/21/2024,STARBUCKS 800-782-7282,Food & Drink,Sale,-10.00,
07/19/2024,07/21/2024,AMAZON MKTPL*RS6SB6U82,Shopping,Sale,-25.01,
07/19/2024,07/21/2024,CRACKER BARREL #494 ALCOA,Food & Drink,Sale,-31.78,
07/19/2024,07/21/2024,CIRCLE K # 23300,Gas,Sale,-37.00,
07/19/2024,07/21/2024,ARTICULATE GLOBAL  LLC,Personal,Sale,-5392.80,
07/18/2024,07/19/2024,HERITAGE NUTRITION,Shopping,Sale,-15.92,
07/18/2024,07/19/2024,BP#1202000PLANTATION MAR,Gas,Sale,-47.28,
07/18/2024,07/19/2024,FIELDHOUSE SOCIAL,Food & Drink,Sale,-49.52,
07/18/2024,07/19/2024,AMAZON MKTPL*RS8PW6UM0,Shopping,Sale,-15.65,
07/18/2024,07/19/2024,Everbowl Knoxville Tur,Food & Drink,Sale,-19.97,
07/18/2024,07/19/2024,DOLLAR GENERAL #13895,Shopping,Sale,-11.41,
07/18/2024,07/19/2024,EL JIMADOR MEXICAN GRILL,Food & Drink,Sale,-23.28,
07/18/2024,07/19/2024,CVS/PHARMACY #06359,Health & Wellness,Sale,-41.00,
07/18/2024,07/19/2024,KROGER FUEL #9862,Gas,Sale,-32.10,
07/18/2024,07/19/2024,BH RANGERS,Entertainment,Sale,-12.00,
07/18/2024,07/19/2024,MCDONALD'S F21687,Food & Drink,Sale,-10.84,
07/18/2024,07/19/2024,Amazon.com*RS21Z1H32,Shopping,Sale,-15.11,
07/18/2024,07/19/2024,Amazon.com*RS2GS7HD1,Shopping,Sale,-10.42,
07/16/2024,07/18/2024,CHICK-FIL-A #02847,Food & Drink,Sale,-20.58,
